1059977779	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	5	1	5	8.01186943620178	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824133000	https://www.valdostadailytimes.com/news/local_news/learning-in-retirement-presents-58-chances-to-learn-something-new-at-vsu/article_a12e5432-7ec0-5cdf-b616-f550bacda639.html
1059977780	20220824	202208	2022	2022.6411											CVL	MIGRANT						CVL			1	057	057	05	1	8.0	1	1	1	-3.58705161854768	0								4	Dover, Kent, United Kingdom	UK	UKG5	40117	51.1333	1.3	-2594561	4	Dover, Kent, United Kingdom	UK	UKG5	40117	51.1333	1.3	-2594561	20220824133000	http://www.msn.com/en-nz/news/uknews/france-says-britain-owes-8-4million-for-beach-patrols-and-say-migrant-flash-mobs-overwhelm-them/ar-AA112C87
1059977781	20220824	202208	2022	2022.6411											CVL	MIGRANT						CVL			1	057	057	05	1	8.0	1	1	1	-3.58705161854768	0								1	Ghana	GH	GH		8	-2	GH	1	Namibia	WA	WA		-22	17	WA	20220824133000	http://www.msn.com/en-nz/news/uknews/france-says-britain-owes-8-4million-for-beach-patrols-and-say-migrant-flash-mobs-overwhelm-them/ar-AA112C87
1059977782	20220824	202208	2022	2022.6411											CVL	MIGRANT						CVL			1	192	192	19	4	-9.5	2	1	2	-3.58705161854768	0								4	Dover, Kent, United Kingdom	UK	UKG5	40117	51.1333	1.3	-2594561	4	Dover, Kent, United Kingdom	UK	UKG5	40117	51.1333	1.3	-2594561	20220824133000	http://www.msn.com/en-nz/news/uknews/france-says-britain-owes-8-4million-for-beach-patrols-and-say-migrant-flash-mobs-overwhelm-them/ar-AA112C87
1059977783	20220824	202208	2022	2022.6411											CVL	VILLAGE						CVL			0	194	194	19	4	-10.0	5	1	5	-4.35779816513761	0								0								0								20220824133000	https://www.rfa.org/english/news/myanmar/more-than-200-houses-torched-08242022070304.html
1059977784	20220824	202208	2022	2022.6411											DEU	GERMANY	DEU								1	042	042	04	1	1.9	2	1	2	0.13175230566535	0								5	Lower Saxony, Niedersachsen, Germany	GM	GM06	40698	52	10	-1833951	1	Ukraine	UP	UP		49	32	UP	20220824133000	https://www.gmanetwork.com/news/topstories/world/842654/whistle-blows-in-germany-for-world-s-first-hydrogen-train-fleet/story/
1059977785	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	020	020	02	1	3.0	4	1	4	-1.88356164383561	0								4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20220824133000	https://www.timescolonist.com/local-news/100-messages-four-replies-victoria-students-desperate-for-housing-5732557
1059977786	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	020	020	02	1	3.0	2	1	2	-4.22885572139304	0								3	Penobscot County, Maine, United States	US	USME		45.2506	-68.6661	581295	3	Penobscot County, Maine, United States	US	USME		45.2506	-68.6661	581295	20220824133000	https://www.wmtw.com/article/police-seek-suspects-assault-child-maine-playground/40966521
1059977787	20220824	202208	2022	2022.6411											EDU	INTELLECTUAL						EDU			1	036	036	03	1	4.0	10	1	10	8.01186943620178	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824133000	https://www.valdostadailytimes.com/news/local_news/learning-in-retirement-presents-58-chances-to-learn-something-new-at-vsu/article_a12e5432-7ec0-5cdf-b616-f550bacda639.html
1059977788	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	040	040	04	1	1.0	6	1	6	0	0								3	Onamia, Minnesota, United States	US	USMN	MN095	46.0705	-93.6677	648967	3	Onamia, Minnesota, United States	US	USMN	MN095	46.0705	-93.6677	648967	20220824133000	https://www.messagemedia.co/millelacs/onamia-schools-plan-for-first-day-of-school-year/article_aa00bc30-2315-11ed-a382-ffa1c1a274c2.html
1059977789	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	10	1	10	0	0								3	Onamia, Minnesota, United States	US	USMN	MN095	46.0705	-93.6677	648967	3	Onamia, Minnesota, United States	US	USMN	MN095	46.0705	-93.6677	648967	20220824133000	https://www.messagemedia.co/millelacs/onamia-schools-plan-for-first-day-of-school-year/article_aa00bc30-2315-11ed-a382-ffa1c1a274c2.html
1059977790	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	180	180	18	4	-9.0	2	1	2	-4.22885572139304	0								3	Penobscot County, Maine, United States	US	USME		45.2506	-68.6661	581295	3	Penobscot County, Maine, United States	US	USME		45.2506	-68.6661	581295	20220824133000	https://www.wmtw.com/article/police-seek-suspects-assault-child-maine-playground/40966521
1059977791	20220824	202208	2022	2022.6411											EUR	EUROPEAN	EUR								1	036	036	03	1	4.0	9	3	9	-1.72117039586919	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20220824133000	https://www.lebanondemocrat.com/hartsville/lifestyles/health/too-little-sleep-could-have-teens-piling-on-pounds/article_19e1cb59-6d83-5ae2-9ffd-c2bf637c8018.html
1059977792	20220824	202208	2022	2022.6411											FIN	FINLAND	FIN								1	031	031	03	1	5.2	6	1	6	-1.33333333333333	0								4	Rauma, Satakunta Region, Finland	FI	FI32	16234	61.1333	21.5	-1383675	4	Rauma, Satakunta Region, Finland	FI	FI32	16234	61.1333	21.5	-1383675	20220824133000	https://www.navaltoday.com/2022/08/24/finnish-navys-next-gen-corvettes-to-feature-environics-cbrn-solutions/
1059977793	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	2	1	2	0.13642564802183	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20220824133000	https://www.mirror.co.uk/tv/tv-news/loose-womens-judi-love-breaks-27821718
1059977794	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	10	1	10	0	0								4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	20220824133000	https://www.derbytelegraph.co.uk/whats-on/shopping/jet2-gives-covid-test-warning-7502244
1059977795	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	8	1	8	0.57142857142858	0								4	Whipsnade, Central Bedfordshire, United Kingdom	UK	UKZ6	40114	51.8333	-0.533333	-2611520	4	Whipsnade, Central Bedfordshire, United Kingdom	UK	UKZ6	40114	51.8333	-0.533333	-2611520	20220824133000	https://www.pressandjournal.co.uk/news/uk/4703260/uk-zookeepers-delighted-by-the-arrival-of-endangered-asian-elephant/
1059977796	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	057	057	05	1	8.0	1	1	1	-3.58705161854768	0								4	Dover, Kent, United Kingdom	UK	UKG5	40117	51.1333	1.3	-2594561	1	Namibia	WA	WA		-22	17	WA	20220824133000	http://www.msn.com/en-nz/news/uknews/france-says-britain-owes-8-4million-for-beach-patrols-and-say-migrant-flash-mobs-overwhelm-them/ar-AA112C87
1059977797	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	057	057	05	1	8.0	1	1	1	-3.58705161854768	0								1	Morocco	MO	MO		32	-5	MO	4	Dover, Kent, United Kingdom	UK	UKG5	40117	51.1333	1.3	-2594561	20220824133000	http://www.msn.com/en-nz/news/uknews/france-says-britain-owes-8-4million-for-beach-patrols-and-say-migrant-flash-mobs-overwhelm-them/ar-AA112C87
1059977798	20220824	202208	2022	2022.6411											GBR	LIVERPOOL	GBR								1	112	112	11	3	-2.0	20	1	10	-10.4651162790698	0								4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	20220824133000	https://www.dailymail.co.uk/news/article-11141587/GMP-detective-inspector-51-suspended-charged-raping-woman-2009.html
1059977799	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	192	192	19	4	-9.5	2	1	2	-3.58705161854768	0								4	Dover, Kent, United Kingdom	UK	UKG5	40117	51.1333	1.3	-2594561	4	Dover, Kent, United Kingdom	UK	UKG5	40117	51.1333	1.3	-2594561	20220824133000	http://www.msn.com/en-nz/news/uknews/france-says-britain-owes-8-4million-for-beach-patrols-and-say-migrant-flash-mobs-overwhelm-them/ar-AA112C87
1059977800	20220824	202208	2022	2022.6411											GOV	FIREFIGHTER						GOV			0	031	031	03	1	5.2	10	1	10	0.0853970964987099	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220824133000	https://www.firerescue1.com:443/community/articles/a-psa-to-kind-hearted-citizens-we-cannot-accept-many-of-your-donations-jae9HRRRdkkXW36R/
1059977801	20220824	202208	2022	2022.6411											GOV	KING						GOV			0	040	040	04	1	1.0	6	1	6	-4.64839094159714	0								4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	20220824133000	https://www.timesofisrael.com/begging-royal-mercy-how-israel-recovered-from-the-botched-mashaal-hit-25-years-ago/
1059977802	20220824	202208	2022	2022.6411											GOV	MAYOR						GOV			1	051	051	05	1	3.4	3	1	3	4.54545454545454	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824133000	http://www.nydailynews.com/news/politics/new-york-elections-government/ny-primary-election-2022-senate-races-gustavo-rivera-20220824-mj3no6gklbdynpgi7bwz6xuycy-story.html
1059977803	20220824	202208	2022	2022.6411											GOV	FIREFIGHTER						GOV			0	070	070	07	2	7.0	10	1	10	0.0853970964987099	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220824133000	https://www.firerescue1.com:443/community/articles/a-psa-to-kind-hearted-citizens-we-cannot-accept-many-of-your-donations-jae9HRRRdkkXW36R/
1059977804	20220824	202208	2022	2022.6411											GOV	EMBASSY						GOV			0	080	080	08	2	5.0	8	1	8	-4.64839094159714	0								4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	20220824133000	https://www.timesofisrael.com/begging-royal-mercy-how-israel-recovered-from-the-botched-mashaal-hit-25-years-ago/
1059977805	20220824	202208	2022	2022.6411											GOVBUS	PEOPLES BANK						GOV	BUS		1	043	043	04	1	2.8	3	1	3	1.54043645699615	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220824133000	https://woub.org/2022/08/24/the-fab-four-to-bring-world-renowned-beatles-tribute-to-marietta/
1059977806	20220824	202208	2022	2022.6411											GOVDEV	PUBLIC SERVICE COMMISSION						GOV	DEV		1	020	020	02	1	3.0	6	1	6	-2.6865671641791	0								4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	20220824133000	https://www.theeastafrican.co.ke/tea/business/tanzania-sacks-railway-official-opposed-mobile-money-levies-3925054
1059977807	20220824	202208	2022	2022.6411											GOVGOV	JUNTA						GOV	GOV		0	043	043	04	1	2.8	10	1	10	-3.20197044334976	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20220824133000	https://www.trtworld.com/asia/thai-constitutional-court-suspends-pm-prayuth-from-office-60089
1059977808	20220824	202208	2022	2022.6411											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	6	1	6	-5.50660792951541	0								4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20220824133000	https://www.mirror.co.uk/news/world-news/pro-putin-ukrainian-official-killed-27821347
1059977809	20220824	202208	2022	2022.6411											HLH	HOSPITAL						HLH			1	080	080	08	2	5.0	5	1	5	-5.94059405940594	0								3	Washington Park, Illinois, United States	US	USIL		38.6351	-90.0929	426568	3	Washington Park, Illinois, United States	US	USIL		38.6351	-90.0929	426568	20220824133000	https://www.fox32chicago.com/news/woman-shot-multiple-times-after-domestic-dispute-in-washington-park
1059977810	20220824	202208	2022	2022.6411											IGOPGSGCC	GULF COOPERATION COUNCIL	PGS	GCC				IGO			1	050	050	05	1	3.5	10	1	10	5.13392857142857	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20220824133000	https://www.gov.uk/government/news/uk-agrees-two-deals-with-major-gulf-trading-partner-qatar
1059977811	20220824	202208	2022	2022.6411											IGOUNO	UNITED NATIONS		UNO				IGO			0	130	130	13	3	-4.4	3	1	3	-6.05670103092784	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824133000	https://www.washingtonexaminer.com/policy/defense-national-security/lessons-from-war-in-ukraine-six-months
1059977812	20220824	202208	2022	2022.6411											IGOUNOJUDICJ	INTERNATIONAL COURT OF JUSTICE		UNO				IGO	JUD		1	051	051	05	1	3.4	10	1	10	-2.53456221198157	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220824133000	https://www.daily-sun.com/post/640022/EU-fully-supports-the-work-of-International-Court-of-Justice
1059977813	20220824	202208	2022	2022.6411											IND	KOLKATA	IND								1	173	173	17	4	-5.0	2	1	2	-5.1094890510949	0								4	Birbhum, West Bengal, India	IN	IN28	70142	24	87.5833	-2091988	4	Birbhum, West Bengal, India	IN	IN28	70142	24	87.5833	-2091988	20220824133000	https://www.indiatvnews.com/news/india/cattle-smuggling-case-tmc-leader-anubrata-mondal-sent-to-14-day-judicial-custody-latest-updates-2022-08-24-802657
1059977814	20220824	202208	2022	2022.6411											ISR	ISRAEL	ISR								0	042	042	04	1	1.9	2	1	2	-1.77215189873418	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	West Bank	WE	WE		31.666667	35.25	WE	20220824133000	https://www.latimes.com/entertainment-arts/books/story/2022-08-24/meet-us-by-the-roaring-sea-by-akil-kumarasamy-review
1059977815	20220824	202208	2022	2022.6411											ISR	ISRAELI	ISR								0	080	080	08	2	5.0	2	1	2	-4.64839094159714	0								4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	20220824133000	https://www.timesofisrael.com/begging-royal-mercy-how-israel-recovered-from-the-botched-mashaal-hit-25-years-ago/
1059977816	20220824	202208	2022	2022.6411											ISRGOV	ISRAELI	ISR					GOV			0	080	080	08	2	5.0	6	1	6	-4.64839094159714	0								4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	20220824133000	https://www.timesofisrael.com/begging-royal-mercy-how-israel-recovered-from-the-botched-mashaal-hit-25-years-ago/
1059977817	20220824	202208	2022	2022.6411											ITA	ROME	ITA								1	042	042	04	1	1.9	4	1	4	-6.34573304157549	0								4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	20220824133000	http://www.msn.com/en-us/news/world/ukraine-angry-after-pope-francis-calls-darya-dugina-innocent-war-victim/ar-AA112Zdq
1059977818	20220824	202208	2022	2022.6411											ITA	ROME	ITA								1	042	042	04	1	1.9	6	1	6	-6.34573304157549	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824133000	http://www.msn.com/en-us/news/world/ukraine-angry-after-pope-francis-calls-darya-dugina-innocent-war-victim/ar-AA112Zdq
1059977819	20220824	202208	2022	2022.6411											JOR	JORDAN	JOR								0	042	042	04	1	1.9	6	1	6	-4.64839094159714	0								4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	20220824133000	https://www.timesofisrael.com/begging-royal-mercy-how-israel-recovered-from-the-botched-mashaal-hit-25-years-ago/
1059977820	20220824	202208	2022	2022.6411											JORREL	JORDANIAN	JOR								1	112	112	11	3	-2.0	6	1	6	0.60606060606061	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824133000	https://www.timesofisrael.com/liveblog_entry/shaked-revokes-visa-of-leading-jordanian-cleric-accused-of-incitement/
1059977821	20220824	202208	2022	2022.6411											JPN	JAPAN	JPN								1	040	040	04	1	1.0	10	1	10	-0.25706940874036	0								4	Kansai, Japan (general), Japan	JA	JA00	35018	35	135.5	-233441	4	Kansai, Japan (general), Japan	JA	JA00	35018	35	135.5	-233441	20220824133000	https://energycentral.com/news/update2-japan-considers-building-new-nuclear-plants-major-policy-shift
1059977822	20220824	202208	2022	2022.6411											JUD	SUPREME COURT						JUD			1	026	026	02	1	4.0	5	1	5	1.25874125874126	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20220824133000	https://www.telegraphindia.com/india/issue-of-freebies-serious-why-cant-centre-call-for-all-party-meeting-supreme-court/cid/1882181
1059977823	20220824	202208	2022	2022.6411											JUD	ADVOCATE						JUD			1	112	112	11	3	-2.0	4	1	4	-5.29100529100529	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20220824133000	https://www.bignewsnetwork.com/news/272664675/telangana-mla-raja-singh-advocate-receives-threat-calls
1059977824	20220824	202208	2022	2022.6411											JUD	LAWYER						JUD			0	1123	112	11	3	-2.0	10	1	10	-5.29100529100529	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20220824133000	https://www.bignewsnetwork.com/news/272664675/telangana-mla-raja-singh-advocate-receives-threat-calls
1059977825	20220824	202208	2022	2022.6411											KEN	KENYA	KEN								1	112	112	11	3	-2.0	10	1	10	-3.17460317460317	0								1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20220824133000	https://www.garoweonline.com/en/world/africa/iebc-what-they-need-to-explain-to-kenya-supreme-court-ahead-of-the-status-conference
1059977826	20220824	202208	2022	2022.6411											LEG	PARLIAMENT						LEG			0	036	036	03	1	4.0	10	1	10	-4.41988950276243	0								4	Gokwe, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2048	28.9349	-2311604	4	Gokwe, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2048	28.9349	-2311604	20220824133000	https://www.newzimbabwe.com/take-everything-says-wadyajena-in-latest-taunt-to-zacc-while-addressing-gokwe-villagers/
1059977827	20220824	202208	2022	2022.6411											LEG	SENATE						LEG			0	043	043	04	1	2.8	10	1	10	-2.19638242894057	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220824133000	https://www.nbcnews.com/meet-the-press/first-read/ny-special-election-results-provide-latest-signs-2022-environment-chan-rcna44566
1059977828	20220824	202208	2022	2022.6411											LEG	CONGRESS						LEG			1	051	051	05	1	3.4	4	1	4	-1.54440154440154	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20220824133000	https://www.washingtonexaminer.com/news/campaigns/aocs-mixed-endorsement-record-takes-a-hit-in-her-home-state
1059977829	20220824	202208	2022	2022.6411											LEG	CONGRESS						LEG			1	051	051	05	1	3.4	6	1	6	-1.54440154440154	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824133000	https://www.washingtonexaminer.com/news/campaigns/aocs-mixed-endorsement-record-takes-a-hit-in-her-home-state
1059977830	20220824	202208	2022	2022.6411											MMR	MYANMAR	MMR								1	100	100	10	3	-5.0	5	1	5	-2.53456221198157	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220824133000	https://www.daily-sun.com/post/640022/EU-fully-supports-the-work-of-International-Court-of-Justice
1059977831	20220824	202208	2022	2022.6411											MNCUSA	ROCKWELL AUTOMATION	USA					MNC			0	046	046	04	1	7.0	10	1	10	5.05050505050506	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220824133000	https://markets.financialcontent.com/stocks/article/bizwire-2022-8-24-g-mondinis-compact-cigno-tray-sealer-now-available-in-north-america
